origin,mode,h,date,actual,model,yhat
2026-02-13,bus_rkl,11,2026-02-24,233502.0,ets,257786.13781296744
2026-02-13,bus_rkl,12,2026-02-25,232082.0,ets,268621.5310364344
2026-02-13,bus_rkl,13,2026-02-26,239023.0,ets,258047.80727619684
2026-02-13,bus_rkl,14,2026-02-27,234799.0,ets,254333.91708552177
2026-02-13,bus_rkl,1,2026-02-14,165881.0,lgbm,179804.57224289124
2026-02-13,bus_rkl,2,2026-02-15,151279.0,lgbm,171408.6965458311
2026-02-13,bus_rkl,3,2026-02-16,180862.0,lgbm,255540.41675154882
2026-02-13,bus_rkl,4,2026-02-17,133954.0,lgbm,150613.40546718767
2026-02-13,bus_rkl,5,2026-02-18,132738.0,lgbm,156351.7058636342
2026-02-13,bus_rkl,6,2026-02-19,154629.0,lgbm,237099.7432869888
2026-02-13,bus_rkl,7,2026-02-20,163452.0,lgbm,238550.37972272714
2026-02-13,bus_rkl,8,2026-02-21,124049.0,lgbm,172767.58054177565
2026-02-13,bus_rkl,9,2026-02-22,118910.0,lgbm,164575.9093838762
2026-02-13,bus_rkl,10,2026-02-23,230283.0,lgbm,253301.97282838268
2026-02-13,bus_rkl,11,2026-02-24,233502.0,lgbm,264244.94085367455
2026-02-13,bus_rkl,12,2026-02-25,232082.0,lgbm,262798.14270101563
2026-02-13,bus_rkl,13,2026-02-26,239023.0,lgbm,261169.36044856373
2026-02-13,bus_rkl,14,2026-02-27,234799.0,lgbm,259345.75800358277
2026-02-13,bus_rkl,1,2026-02-14,165881.0,lgbm_nohol,175664.94722592208
2026-02-13,bus_rkl,2,2026-02-15,151279.0,lgbm_nohol,169917.29247187055
2026-02-13,bus_rkl,3,2026-02-16,180862.0,lgbm_nohol,255473.70019482393
2026-02-13,bus_rkl,4,2026-02-17,133954.0,lgbm_nohol,264838.9571681536
2026-02-13,bus_rkl,5,2026-02-18,132738.0,lgbm_nohol,263025.74828900147
2026-02-13,bus_rkl,6,2026-02-19,154629.0,lgbm_nohol,258999.8833201595
2026-02-13,bus_rkl,7,2026-02-20,163452.0,lgbm_nohol,257720.54288222655
2026-02-13,bus_rkl,8,2026-02-21,124049.0,lgbm_nohol,174223.50978705563
2026-02-13,bus_rkl,9,2026-02-22,118910.0,lgbm_nohol,170228.56032383943
2026-02-13,bus_rkl,10,2026-02-23,230283.0,lgbm_nohol,256679.75838753203
2026-02-13,bus_rkl,11,2026-02-24,233502.0,lgbm_nohol,267254.4722515329
2026-02-13,bus_rkl,12,2026-02-25,232082.0,lgbm_nohol,265424.7257115096
2026-02-13,bus_rkl,13,2026-02-26,239023.0,lgbm_nohol,261587.0031367257
2026-02-13,bus_rkl,14,2026-02-27,234799.0,lgbm_nohol,259714.94416038852
2026-02-13,bus_rpn,1,2026-02-14,49416.0,seasonal_naive,50430.0
2026-02-13,bus_rpn,2,2026-02-15,49526.0,seasonal_naive,51670.0
2026-02-13,bus_rpn,3,2026-02-16,48614.0,seasonal_naive,54771.0
2026-02-13,bus_rpn,4,2026-02-17,43989.0,seasonal_naive,55989.0
2026-02-13,bus_rpn,5,2026-02-18,42173.0,seasonal_naive,53426.0
2026-02-13,bus_rpn,6,2026-02-19,41852.0,seasonal_naive,53774.0
2026-02-13,bus_rpn,7,2026-02-20,47253.0,seasonal_naive,55444.0
2026-02-13,bus_rpn,8,2026-02-21,47864.0,seasonal_naive,50430.0
2026-02-13,bus_rpn,9,2026-02-22,42409.0,seasonal_naive,51670.0
2026-02-13,bus_rpn,10,2026-02-23,50444.0,seasonal_naive,54771.0
2026-02-13,bus_rpn,11,2026-02-24,50963.0,seasonal_naive,55989.0
2026-02-13,bus_rpn,12,2026-02-25,47306.0,seasonal_naive,53426.0
2026-02-13,bus_rpn,13,2026-02-26,47601.0,seasonal_naive,53774.0
2026-02-13,bus_rpn,14,2026-02-27,50970.0,seasonal_naive,55444.0
2026-02-13,bus_rpn,1,2026-02-14,49416.0,weekday_mean,48502.5
2026-02-13,bus_rpn,2,2026-02-15,49526.0,weekday_mean,52445.75
2026-02-13,bus_rpn,3,2026-02-16,48614.0,weekday_mean,50424.5
2026-02-13,bus_rpn,4,2026-02-17,43989.0,weekday_mean,53634.75
2026-02-13,bus_rpn,5,2026-02-18,42173.0,weekday_mean,52616.5
2026-02-13,bus_rpn,6,2026-02-19,41852.0,weekday_mean,53335.0
2026-02-13,bus_rpn,7,2026-02-20,47253.0,weekday_mean,56112.0
2026-02-13,bus_rpn,8,2026-02-21,47864.0,weekday_mean,48502.5
2026-02-13,bus_rpn,9,2026-02-22,42409.0,weekday_mean,52445.75
2026-02-13,bus_rpn,10,2026-02-23,50444.0,weekday_mean,50424.5
2026-02-13,bus_rpn,11,2026-02-24,50963.0,weekday_mean,53634.75
2026-02-13,bus_rpn,12,2026-02-25,47306.0,weekday_mean,52616.5
2026-02-13,bus_rpn,13,2026-02-26,47601.0,weekday_mean,53335.0
2026-02-13,bus_rpn,14,2026-02-27,50970.0,weekday_mean,56112.0
2026-02-13,bus_rpn,1,2026-02-14,49416.0,ets,50217.62305064181
2026-02-13,bus_rpn,2,2026-02-15,49526.0,ets,52365.666916826114
2026-02-13,bus_rpn,3,2026-02-16,48614.0,ets,52493.03432797288
2026-02-13,bus_rpn,4,2026-02-17,43989.0,ets,53792.67690341795
2026-02-13,bus_rpn,5,2026-02-18,42173.0,ets,54453.966029301475
2026-02-13,bus_rpn,6,2026-02-19,41852.0,ets,53370.46561280757
2026-02-13,bus_rpn,7,2026-02-20,47253.0,ets,56249.833126190606
2026-02-13,bus_rpn,8,2026-02-21,47864.0,ets,50217.62305064181
2026-02-13,bus_rpn,9,2026-02-22,42409.0,ets,52365.666916826114
2026-02-13,bus_rpn,10,2026-02-23,50444.0,ets,52493.03432797288
2026-02-13,bus_rpn,11,2026-02-24,50963.0,ets,53792.67690341795
2026-02-13,bus_rpn,12,2026-02-25,47306.0,ets,54453.966029301475
2026-02-13,bus_rpn,13,2026-02-26,47601.0,ets,53370.46561280757
2026-02-13,bus_rpn,14,2026-02-27,50970.0,ets,56249.833126190606
2026-02-13,bus_rpn,1,2026-02-14,49416.0,lgbm,48607.49845122919
2026-02-13,bus_rpn,2,2026-02-15,49526.0,lgbm,52494.1199078571
2026-02-13,bus_rpn,3,2026-02-16,48614.0,lgbm,53074.72883568995
2026-02-13,bus_rpn,4,2026-02-17,43989.0,lgbm,47707.73961837638
2026-02-13,bus_rpn,5,2026-02-18,42173.0,lgbm,50902.148513654836
2026-02-13,bus_rpn,6,2026-02-19,41852.0,lgbm,52559.20556755071
2026-02-13,bus_rpn,7,2026-02-20,47253.0,lgbm,53419.72103719225
2026-02-13,bus_rpn,8,2026-02-21,47864.0,lgbm,47981.0036162577
2026-02-13,bus_rpn,9,2026-02-22,42409.0,lgbm,50139.44972409291
2026-02-13,bus_rpn,10,2026-02-23,50444.0,lgbm,52810.38667287374
2026-02-13,bus_rpn,11,2026-02-24,50963.0,lgbm,53773.39328983611
2026-02-13,bus_rpn,12,2026-02-25,47306.0,lgbm,52912.691888291214
2026-02-13,bus_rpn,13,2026-02-26,47601.0,lgbm,53371.835908607194
2026-02-13,bus_rpn,14,2026-02-27,50970.0,lgbm,55085.679648590354
2026-02-13,bus_rpn,1,2026-02-14,49416.0,lgbm_nohol,48291.75464489922
2026-02-13,bus_rpn,2,2026-02-15,49526.0,lgbm_nohol,50217.86527085518
2026-02-13,bus_rpn,3,2026-02-16,48614.0,lgbm_nohol,52125.892504404816
2026-02-13,bus_rpn,4,2026-02-17,43989.0,lgbm_nohol,53209.58734176534
2026-02-13,bus_rpn,5,2026-02-18,42173.0,lgbm_nohol,52494.5253248767
2026-02-13,bus_rpn,6,2026-02-19,41852.0,lgbm_nohol,52626.17437257642
2026-02-13,bus_rpn,7,2026-02-20,47253.0,lgbm_nohol,54422.188374553756
2026-02-13,bus_rpn,8,2026-02-21,47864.0,lgbm_nohol,48034.45169717597
2026-02-13,bus_rpn,9,2026-02-22,42409.0,lgbm_nohol,50106.583116413625
2026-02-13,bus_rpn,10,2026-02-23,50444.0,lgbm_nohol,52081.9550155621
2026-02-13,bus_rpn,11,2026-02-24,50963.0,lgbm_nohol,53303.09172466041
2026-02-13,bus_rpn,12,2026-02-25,47306.0,lgbm_nohol,52736.42357044793
2026-02-13,bus_rpn,13,2026-02-26,47601.0,lgbm_nohol,52799.72359836918
2026-02-13,bus_rpn,14,2026-02-27,50970.0,lgbm_nohol,54564.92495036741
2026-02-27,rail_lrt_kj,1,2026-02-28,154471.0,seasonal_naive,116269.0
2026-02-27,rail_lrt_kj,2,2026-03-01,131818.0,seasonal_naive,106642.0
2026-02-27,rail_lrt_kj,3,2026-03-02,291286.0,seasonal_naive,276622.0
2026-02-27,rail_lrt_kj,4,2026-03-03,309740.0,seasonal_naive,285306.0
2026-02-27,rail_lrt_kj,5,2026-03-04,309155.0,seasonal_naive,287072.0
2026-02-27,rail_lrt_kj,6,2026-03-05,308765.0,seasonal_naive,292723.0
2026-02-27,rail_lrt_kj,7,2026-03-06,296625.0,seasonal_naive,290534.0
2026-02-27,rail_lrt_kj,8,2026-03-07,164171.0,seasonal_naive,116269.0
2026-02-27,rail_lrt_kj,9,2026-03-08,143301.0,seasonal_naive,106642.0
2026-02-27,rail_lrt_kj,10,2026-03-09,294350.0,seasonal_naive,276622.0
2026-02-27,rail_lrt_kj,11,2026-03-10,312884.0,seasonal_naive,285306.0
2026-02-27,rail_lrt_kj,12,2026-03-11,309289.0,seasonal_naive,287072.0
2026-02-27,rail_lrt_kj,13,2026-03-12,308627.0,seasonal_naive,292723.0
2026-02-27,rail_lrt_kj,14,2026-03-13,302413.0,seasonal_naive,290534.0
2026-02-27,rail_lrt_kj,1,2026-02-28,154471.0,weekday_mean,172028.0
2026-02-27,rail_lrt_kj,2,2026-03-01,131818.0,weekday_mean,148116.75
2026-02-27,rail_lrt_kj,3,2026-03-02,291286.0,weekday_mean,237016.75
2026-02-27,rail_lrt_kj,4,2026-03-03,309740.0,weekday_mean,240039.75
2026-02-27,rail_lrt_kj,5,2026-03-04,309155.0,weekday_mean,266166.5
2026-02-27,rail_lrt_kj,6,2026-03-05,308765.0,weekday_mean,277246.25
2026-02-27,rail_lrt_kj,7,2026-03-06,296625.0,weekday_mean,279648.75
2026-02-27,rail_lrt_kj,8,2026-03-07,164171.0,weekday_mean,172028.0
2026-02-27,rail_lrt_kj,9,2026-03-08,143301.0,weekday_mean,148116.75
2026-02-27,rail_lrt_kj,10,2026-03-09,294350.0,weekday_mean,237016.75
2026-02-27,rail_lrt_kj,11,2026-03-10,312884.0,weekday_mean,240039.75
2026-02-27,rail_lrt_kj,12,2026-03-11,309289.0,weekday_mean,266166.5
2026-02-27,rail_lrt_kj,13,2026-03-12,308627.0,weekday_mean,277246.25
2026-02-27,rail_lrt_kj,14,2026-03-13,302413.0,weekday_mean,279648.75
2026-02-27,rail_lrt_kj,1,2026-02-28,154471.0,ets,160858.14750738622
2026-02-27,rail_lrt_kj,2,2026-03-01,131818.0,ets,139009.22334260656
2026-02-27,rail_lrt_kj,3,2026-03-02,291286.0,ets,245321.56116334404
2026-02-27,rail_lrt_kj,4,2026-03-03,309740.0,ets,267006.2700354869
2026-02-27,rail_lrt_kj,5,2026-03-04,309155.0,ets,284256.0987833418
2026-02-27,rail_lrt_kj,6,2026-03-05,308765.0,ets,271137.82289008505
2026-02-27,rail_lrt_kj,7,2026-03-06,296625.0,ets,265233.84773769975
2026-02-27,rail_lrt_kj,8,2026-03-07,164171.0,ets,160858.14749442204
2026-02-27,rail_lrt_kj,9,2026-03-08,143301.0,ets,139009.2233319401
2026-02-27,rail_lrt_kj,10,2026-03-09,294350.0,ets,245321.56114542126
2026-02-27,rail_lrt_kj,11,2026-03-10,312884.0,ets,267006.27001691423
2026-02-27,rail_lrt_kj,12,2026-03-11,309289.0,ets,284256.09876451606
2026-02-27,rail_lrt_kj,13,2026-03-12,308627.0,ets,271137.82287298783
2026-02-27,rail_lrt_kj,14,2026-03-13,302413.0,ets,265233.84772177576
2026-02-27,rail_lrt_kj,1,2026-02-28,154471.0,lgbm,154768.26273467368
2026-02-27,rail_lrt_kj,2,2026-03-01,131818.0,lgbm,135958.78467325057
2026-02-27,rail_lrt_kj,3,2026-03-02,291286.0,lgbm,285053.7380835675
2026-02-27,rail_lrt_kj,4,2026-03-03,309740.0,lgbm,294626.8562817475
2026-02-27,rail_lrt_kj,5,2026-03-04,309155.0,lgbm,306246.01193116035
2026-02-27,rail_lrt_kj,6,2026-03-05,308765.0,lgbm,310771.19945198065
2026-02-27,rail_lrt_kj,7,2026-03-06,296625.0,lgbm,301238.92698980274
2026-02-27,rail_lrt_kj,8,2026-03-07,164171.0,lgbm,169883.6692235769
2026-02-27,rail_lrt_kj,9,2026-03-08,143301.0,lgbm,143329.77458685517
2026-02-27,rail_lrt_kj,10,2026-03-09,294350.0,lgbm,268610.7269681186
2026-02-27,rail_lrt_kj,11,2026-03-10,312884.0,lgbm,288326.7725095691
2026-02-27,rail_lrt_kj,12,2026-03-11,309289.0,lgbm,293723.7759358235
2026-02-27,rail_lrt_kj,13,2026-03-12,308627.0,lgbm,307255.7724687774
2026-02-27,rail_lrt_kj,14,2026-03-13,302413.0,lgbm,303187.2852321374
2026-02-27,rail_lrt_kj,1,2026-02-28,154471.0,lgbm_nohol,154958.3604514237
2026-02-27,rail_lrt_kj,2,2026-03-01,131818.0,lgbm_nohol,136458.798161071
2026-02-27,rail_lrt_kj,3,2026-03-02,291286.0,lgbm_nohol,291311.2502748734
2026-02-27,rail_lrt_kj,4,2026-03-03,309740.0,lgbm_nohol,302294.94639325724
2026-02-27,rail_lrt_kj,5,2026-03-04,309155.0,lgbm_nohol,307992.9184720308
2026-02-27,rail_lrt_kj,6,2026-03-05,308765.0,lgbm_nohol,313922.15144335397
2026-02-27,rail_lrt_kj,7,2026-03-06,296625.0,lgbm_nohol,312269.20134384604
2026-02-27,rail_lrt_kj,8,2026-03-07,164171.0,lgbm_nohol,154469.82517561998
2026-02-27,rail_lrt_kj,9,2026-03-08,143301.0,lgbm_nohol,136620.06829361158
2026-02-27,rail_lrt_kj,10,2026-03-09,294350.0,lgbm_nohol,299256.13228011096
2026-02-27,rail_lrt_kj,11,2026-03-10,312884.0,lgbm_nohol,304125.4178223376
2026-02-27,rail_lrt_kj,12,2026-03-11,309289.0,lgbm_nohol,309946.978933778
2026-02-27,rail_lrt_kj,13,2026-03-12,308627.0,lgbm_nohol,312283.99306777294
2026-02-27,rail_lrt_kj,14,2026-03-13,302413.0,lgbm_nohol,309237.59321383206
2026-02-27,rail_lrt_ampang,1,2026-02-28,144164.0,seasonal_naive,115529.0
2026-02-27,rail_lrt_ampang,2,2026-03-01,132379.0,seasonal_naive,108650.0
2026-02-27,rail_lrt_ampang,3,2026-03-02,229455.0,seasonal_naive,218211.0
2026-02-27,rail_lrt_ampang,4,2026-03-03,235997.0,seasonal_naive,220522.0
2026-02-27,rail_lrt_ampang,5,2026-03-04,237758.0,seasonal_naive,220194.0
2026-02-27,rail_lrt_ampang,6,2026-03-05,239120.0,seasonal_naive,227525.0
2026-02-27,rail_lrt_ampang,7,2026-03-06,243557.0,seasonal_naive,232341.0
2026-02-27,rail_lrt_ampang,8,2026-03-07,168793.0,seasonal_naive,115529.0
2026-02-27,rail_lrt_ampang,9,2026-03-08,149808.0,seasonal_naive,108650.0
2026-02-27,rail_lrt_ampang,10,2026-03-09,236312.0,seasonal_naive,218211.0
2026-02-27,rail_lrt_ampang,11,2026-03-10,242228.0,seasonal_naive,220522.0
2026-02-27,rail_lrt_ampang,12,2026-03-11,235077.0,seasonal_naive,220194.0
2026-02-27,rail_lrt_ampang,13,2026-03-12,241070.0,seasonal_naive,227525.0
2026-02-27,rail_lrt_ampang,14,2026-03-13,245657.0,seasonal_naive,232341.0
2026-02-27,rail_lrt_ampang,1,2026-02-28,144164.0,weekday_mean,186829.0
2026-02-27,rail_lrt_ampang,2,2026-03-01,132379.0,weekday_mean,144577.75
2026-02-27,rail_lrt_ampang,3,2026-03-02,229455.0,weekday_mean,193022.25
2026-02-27,rail_lrt_ampang,4,2026-03-03,235997.0,weekday_mean,194184.0
2026-02-27,rail_lrt_ampang,5,2026-03-04,237758.0,weekday_mean,208767.25
2026-02-27,rail_lrt_ampang,6,2026-03-05,239120.0,weekday_mean,216061.25
2026-02-27,rail_lrt_ampang,7,2026-03-06,243557.0,weekday_mean,222965.75
2026-02-27,rail_lrt_ampang,8,2026-03-07,168793.0,weekday_mean,186829.0
2026-02-27,rail_lrt_ampang,9,2026-03-08,149808.0,weekday_mean,144577.75
2026-02-27,rail_lrt_ampang,10,2026-03-09,236312.0,weekday_mean,193022.25
2026-02-27,rail_lrt_ampang,11,2026-03-10,242228.0,weekday_mean,194184.0
2026-02-27,rail_lrt_ampang,12,2026-03-11,235077.0,weekday_mean,208767.25
2026-02-27,rail_lrt_ampang,13,2026-03-12,241070.0,weekday_mean,216061.25
2026-02-27,rail_lrt_ampang,14,2026-03-13,245657.0,weekday_mean,222965.75
2026-02-27,rail_lrt_ampang,1,2026-02-28,144164.0,ets,160794.7290752938
2026-02-27,rail_lrt_ampang,2,2026-03-01,132379.0,ets,138111.93670938094
2026-02-27,rail_lrt_ampang,3,2026-03-02,229455.0,ets,201488.51069159413
2026-02-27,rail_lrt_ampang,4,2026-03-03,235997.0,ets,213358.26793268873
2026-02-27,rail_lrt_ampang,5,2026-03-04,237758.0,ets,223269.6604892088
2026-02-27,rail_lrt_ampang,6,2026-03-05,239120.0,ets,215791.1689344566
2026-02-27,rail_lrt_ampang,7,2026-03-06,243557.0,ets,217962.56422360052
2026-02-27,rail_lrt_ampang,8,2026-03-07,168793.0,ets,160815.16848311006
2026-02-27,rail_lrt_ampang,9,2026-03-08,149808.0,ets,138129.3001472491
2026-02-27,rail_lrt_ampang,10,2026-03-09,236312.0,ets,201513.56378518464
2026-02-27,rail_lrt_ampang,11,2026-03-10,242228.0,ets,213384.50576762063
2026-02-27,rail_lrt_ampang,12,2026-03-11,235077.0,ets,223296.81585815205
2026-02-27,rail_lrt_ampang,13,2026-03-12,241070.0,ets,215817.12669976312
2026-02-27,rail_lrt_ampang,14,2026-03-13,245657.0,ets,217988.4954523564
2026-02-27,rail_lrt_ampang,1,2026-02-28,144164.0,lgbm,181068.16802758077
2026-02-27,rail_lrt_ampang,2,2026-03-01,132379.0,lgbm,129400.67380841286
2026-02-27,rail_lrt_ampang,3,2026-03-02,229455.0,lgbm,224884.1725870477
2026-02-27,rail_lrt_ampang,4,2026-03-03,235997.0,lgbm,224063.88004182227
2026-02-27,rail_lrt_ampang,5,2026-03-04,237758.0,lgbm,236718.93546129984
2026-02-27,rail_lrt_ampang,6,2026-03-05,239120.0,lgbm,238910.18806657614
2026-02-27,rail_lrt_ampang,7,2026-03-06,243557.0,lgbm,239341.60304902002
2026-02-27,rail_lrt_ampang,8,2026-03-07,168793.0,lgbm,137589.16970522772
2026-02-27,rail_lrt_ampang,9,2026-03-08,149808.0,lgbm,125234.23621952934
2026-02-27,rail_lrt_ampang,10,2026-03-09,236312.0,lgbm,216224.08642658519
2026-02-27,rail_lrt_ampang,11,2026-03-10,242228.0,lgbm,219741.39262945505
2026-02-27,rail_lrt_ampang,12,2026-03-11,235077.0,lgbm,227887.88304817915
2026-02-27,rail_lrt_ampang,13,2026-03-12,241070.0,lgbm,232206.73654166554
2026-02-27,rail_lrt_ampang,14,2026-03-13,245657.0,lgbm,234214.473125473
2026-02-27,rail_lrt_ampang,1,2026-02-28,144164.0,lgbm_nohol,185374.0356593972
2026-02-27,rail_lrt_ampang,2,2026-03-01,132379.0,lgbm_nohol,133726.4548656275
2026-02-27,rail_lrt_ampang,3,2026-03-02,229455.0,lgbm_nohol,227887.5177919739
2026-02-27,rail_lrt_ampang,4,2026-03-03,235997.0,lgbm_nohol,231787.47881344747
2026-02-27,rail_lrt_ampang,5,2026-03-04,237758.0,lgbm_nohol,232854.30944235527
2026-02-27,rail_lrt_ampang,6,2026-03-05,239120.0,lgbm_nohol,238109.7194912047
2026-02-27,rail_lrt_ampang,7,2026-03-06,243557.0,lgbm_nohol,243061.38560020243
2026-02-27,rail_lrt_ampang,8,2026-03-07,168793.0,lgbm_nohol,186819.77096403102
2026-02-27,rail_lrt_ampang,9,2026-03-08,149808.0,lgbm_nohol,134365.57878264037
2026-02-27,rail_lrt_ampang,10,2026-03-09,236312.0,lgbm_nohol,230107.33563875264
2026-02-27,rail_lrt_ampang,11,2026-03-10,242228.0,lgbm_nohol,234148.8375200338
2026-02-27,rail_lrt_ampang,12,2026-03-11,235077.0,lgbm_nohol,236698.31827904418
2026-02-27,rail_lrt_ampang,13,2026-03-12,241070.0,lgbm_nohol,239091.02073906505
2026-02-27,rail_lrt_ampang,14,2026-03-13,245657.0,lgbm_nohol,243523.24202004328
2026-02-27,rail_mrt_kajang,1,2026-02-28,181186.0,seasonal_naive,142168.0
2026-02-27,rail_mrt_kajang,2,2026-03-01,228752.0,seasonal_naive,130048.0
2026-02-27,rail_mrt_kajang,3,2026-03-02,285787.0,seasonal_naive,269970.0
2026-02-27,rail_mrt_kajang,4,2026-03-03,296303.0,seasonal_naive,278733.0
2026-02-27,rail_mrt_kajang,5,2026-03-04,300096.0,seasonal_naive,281190.0
2026-02-27,rail_mrt_kajang,6,2026-03-05,298329.0,seasonal_naive,289587.0
2026-02-27,rail_mrt_kajang,7,2026-03-06,297013.0,seasonal_naive,292706.0
2026-02-27,rail_mrt_kajang,8,2026-03-07,194827.0,seasonal_naive,142168.0
2026-02-27,rail_mrt_kajang,9,2026-03-08,170269.0,seasonal_naive,130048.0
2026-02-27,rail_mrt_kajang,10,2026-03-09,289495.0,seasonal_naive,269970.0
2026-02-27,rail_mrt_kajang,11,2026-03-10,302890.0,seasonal_naive,278733.0
2026-02-27,rail_mrt_kajang,12,2026-03-11,267346.0,seasonal_naive,281190.0
2026-02-27,rail_mrt_kajang,13,2026-03-12,303003.0,seasonal_naive,289587.0
2026-02-27,rail_mrt_kajang,14,2026-03-13,302027.0,seasonal_naive,292706.0
2026-02-27,rail_mrt_kajang,1,2026-02-28,181186.0,weekday_mean,210312.0
2026-02-27,rail_mrt_kajang,2,2026-03-01,228752.0,weekday_mean,186677.25
2026-02-27,rail_mrt_kajang,3,2026-03-02,285787.0,weekday_mean,246520.25
2026-02-27,rail_mrt_kajang,4,2026-03-03,296303.0,weekday_mean,247916.25
2026-02-27,rail_mrt_kajang,5,2026-03-04,300096.0,weekday_mean,267862.25
2026-02-27,rail_mrt_kajang,6,2026-03-05,298329.0,weekday_mean,278413.0
2026-02-27,rail_mrt_kajang,7,2026-03-06,297013.0,weekday_mean,284351.0
2026-02-27,rail_mrt_kajang,8,2026-03-07,194827.0,weekday_mean,210312.0
2026-02-27,rail_mrt_kajang,9,2026-03-08,170269.0,weekday_mean,186677.25
2026-02-27,rail_mrt_kajang,10,2026-03-09,289495.0,weekday_mean,246520.25
2026-02-27,rail_mrt_kajang,11,2026-03-10,302890.0,weekday_mean,247916.25
2026-02-27,rail_mrt_kajang,12,2026-03-11,267346.0,weekday_mean,267862.25
2026-02-27,rail_mrt_kajang,13,2026-03-12,303003.0,weekday_mean,278413.0
2026-02-27,rail_mrt_kajang,14,2026-03-13,302027.0,weekday_mean,284351.0
2026-02-27,rail_mrt_kajang,1,2026-02-28,181186.0,ets,202971.6040076364
2026-02-27,rail_mrt_kajang,2,2026-03-01,228752.0,ets,175730.70848731618
2026-02-27,rail_mrt_kajang,3,2026-03-02,285787.0,ets,252670.31253823495
2026-02-27,rail_mrt_kajang,4,2026-03-03,296303.0,ets,268006.9383667784
2026-02-27,rail_mrt_kajang,5,2026-03-04,300096.0,ets,283389.6188566046
2026-02-27,rail_mrt_kajang,6,2026-03-05,298329.0,ets,274923.3379794153
2026-02-27,rail_mrt_kajang,7,2026-03-06,297013.0,ets,273516.62063297146
2026-02-27,rail_mrt_kajang,8,2026-03-07,194827.0,ets,203016.22512695062
2026-02-27,rail_mrt_kajang,9,2026-03-08,170269.0,ets,175768.9484440742
2026-02-27,rail_mrt_kajang,10,2026-03-09,289495.0,ets,252724.73615838794
2026-02-27,rail_mrt_kajang,11,2026-03-10,302890.0,ets,268064.07878077106
2026-02-27,rail_mrt_kajang,12,2026-03-11,267346.0,ets,283449.42494979367
2026-02-27,rail_mrt_kajang,13,2026-03-12,303003.0,ets,274980.76779151213
2026-02-27,rail_mrt_kajang,14,2026-03-13,302027.0,ets,273573.17599225393
2026-02-27,rail_mrt_kajang,1,2026-02-28,181186.0,lgbm,193004.75525185757
2026-02-27,rail_mrt_kajang,2,2026-03-01,228752.0,lgbm,154545.80955511212
2026-02-27,rail_mrt_kajang,3,2026-03-02,285787.0,lgbm,280483.31685368076
2026-02-27,rail_mrt_kajang,4,2026-03-03,296303.0,lgbm,286685.09103191394
2026-02-27,rail_mrt_kajang,5,2026-03-04,300096.0,lgbm,300606.49495792156
2026-02-27,rail_mrt_kajang,6,2026-03-05,298329.0,lgbm,309109.7759958991
2026-02-27,rail_mrt_kajang,7,2026-03-06,297013.0,lgbm,313406.7491457411
2026-02-27,rail_mrt_kajang,8,2026-03-07,194827.0,lgbm,189481.62732358833
2026-02-27,rail_mrt_kajang,9,2026-03-08,170269.0,lgbm,161657.28599168788
2026-02-27,rail_mrt_kajang,10,2026-03-09,289495.0,lgbm,274168.8366441357
2026-02-27,rail_mrt_kajang,11,2026-03-10,302890.0,lgbm,285680.1160964815
2026-02-27,rail_mrt_kajang,12,2026-03-11,267346.0,lgbm,295797.2617819771
2026-02-27,rail_mrt_kajang,13,2026-03-12,303003.0,lgbm,300929.41936497355
2026-02-27,rail_mrt_kajang,14,2026-03-13,302027.0,lgbm,306863.80843451945
2026-02-27,rail_mrt_kajang,1,2026-02-28,181186.0,lgbm_nohol,196166.3704777577
2026-02-27,rail_mrt_kajang,2,2026-03-01,228752.0,lgbm_nohol,151998.63066972783
2026-02-27,rail_mrt_kajang,3,2026-03-02,285787.0,lgbm_nohol,285365.8048642224
2026-02-27,rail_mrt_kajang,4,2026-03-03,296303.0,lgbm_nohol,295675.987368466
2026-02-27,rail_mrt_kajang,5,2026-03-04,300096.0,lgbm_nohol,298375.8750059484
2026-02-27,rail_mrt_kajang,6,2026-03-05,298329.0,lgbm_nohol,305815.9368399472
2026-02-27,rail_mrt_kajang,7,2026-03-06,297013.0,lgbm_nohol,312820.86688977655
2026-02-27,rail_mrt_kajang,8,2026-03-07,194827.0,lgbm_nohol,198147.654054331
2026-02-27,rail_mrt_kajang,9,2026-03-08,170269.0,lgbm_nohol,153556.65857034555
2026-02-27,rail_mrt_kajang,10,2026-03-09,289495.0,lgbm_nohol,288401.7304674675
2026-02-27,rail_mrt_kajang,11,2026-03-10,302890.0,lgbm_nohol,298593.585522672
2026-02-27,rail_mrt_kajang,12,2026-03-11,267346.0,lgbm_nohol,302747.42489414406
2026-02-27,rail_mrt_kajang,13,2026-03-12,303003.0,lgbm_nohol,303573.9191877749
2026-02-27,rail_mrt_kajang,14,2026-03-13,302027.0,lgbm_nohol,309346.03635536047
2026-02-27,rail_mrt_pjy,1,2026-02-28,95037.0,seasonal_naive,78788.0
2026-02-27,rail_mrt_pjy,2,2026-03-01,125908.0,seasonal_naive,72547.0
2026-02-27,rail_mrt_pjy,3,2026-03-02,190395.0,seasonal_naive,180654.0
2026-02-27,rail_mrt_pjy,4,2026-03-03,190208.0,seasonal_naive,185729.0
2026-02-27,rail_mrt_pjy,5,2026-03-04,192707.0,seasonal_naive,183427.0
2026-02-27,rail_mrt_pjy,6,2026-03-05,190301.0,seasonal_naive,188828.0
2026-02-27,rail_mrt_pjy,7,2026-03-06,186203.0,seasonal_naive,186342.0
